_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67eedeff5a504d7cc82ef1c6,Copo térmico,esporte e lazer,50.31,0.0,2022-02-01,Beatriz Moraes,RJ,1,cartao_credito,2,-22.25,-42.66
67eedeff5a504d7cc82ef1e8,Celular ABXY,eletronicos,1100.5,59.2853264023,2022-03-01,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef1f5,Dashboards com Power BI,livros,43.35,3.2481049178,2023-03-01,Rafael Costa,BA,5,cartao_credito,2,-13.29,-41.71
67eedeff5a504d7cc82ef216,Kit banquetas,moveis,394.53,21.533800584,2021-05-01,Felipe Santos,SC,5,cartao_credito,3,-27.45,-50.95
67eedeff5a504d7cc82ef21f,Cadeira de escritório,moveis,619.44,33.5144209995,2022-05-01,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef22d,Dashboards com Power BI,livros,55.44,3.6390253647,2021-06-01,Camila Ribeiro,SP,3,cartao_credito,10,-22.19,-48.79
67eedeff5a504d7cc82ef256,Xadrez de madeira,brinquedos,31.39,0.0,2022-07-01,João Souza,RS,2,cartao_credito,5,-30.17,-53.5
67eedeff5a504d7cc82ef26e,Guarda roupas,moveis,697.32,37.4133180887,2021-08-01,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef277,Boneca bebê,brinquedos,51.46,0.0,2022-08-01,Pedro Gomes,CE,5,cartao_credito,1,-5.2,-39.53
67eedeff5a504d7cc82ef28b,Cubo mágico 8x8,brinquedos,21.15,0.0,2021-09-01,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef290,Tablet ABXY,eletronicos,1461.16,75.3868133072,2021-09-01,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67eedeff5a504d7cc82ef298,Guitarra,instrumentos musicais,1231.88,71.8358393943,2021-10-01,Camila Ribeiro,MA,5,cartao_credito,10,-5.42,-45.44
67eedeff5a504d7cc82ef2ab,Ciência de dados com python,livros,88.2,4.9795105675,2022-10-01,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
67eedeff5a504d7cc82ef2d1,Fone de ouvido,eletronicos,99.41,5.5820602468,2021-12-01,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef2d9,Mesa de centro,moveis,222.18,9.4148556593,2022-12-01,Bianca Santos,ES,5,cartao_credito,4,-19.19,-40.34
67eedeff5a504d7cc82ef314,Carrinho controle remoto,brinquedos,78.94,1.787756583,2021-02-02,Felipe Santos,SC,5,cartao_credito,1,-27.45,-50.95
67eedeff5a504d7cc82ef326,Bola de basquete,esporte e lazer,78.62,1.7707175457,2023-02-02,Camila Ribeiro,RS,1,cupom,1,-30.17,-53.5
67eedeff5a504d7cc82ef32a,Lavadora de roupas,eletrodomesticos,1981.92,103.1157166509,2023-02-02,Juliana Costa,MG,5,cartao_credito,4,-18.1,-44.38
67eedeff5a504d7cc82ef345,Smartwatch,eletronicos,244.8,13.7218756933,2023-03-02,Felipe Santos,CE,4,cartao_credito,5,-5.2,-39.53
67eedeff5a504d7cc82ef347,Smart TV,eletronicos,2186.36,114.0015316129,2023-03-02,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef368,Sofá retrátil,moveis,849.43,48.3934083944,2021-05-02,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef37f,Tablet ABXY,eletronicos,1456.93,78.264151617,2021-06-02,Camila Ribeiro,MG,1,cartao_credito,9,-18.1,-44.38
67eedeff5a504d7cc82ef1ac,Secadora de roupas,eletrodomesticos,1893.04,107.1782993366,2022-01-01,Beatriz Moraes,PR,4,cartao_credito,2,-24.89,-51.55
67eedeff5a504d7cc82ef1b2,Bateria,instrumentos musicais,1031.24,55.199204426,2023-01-01,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
67eedeff5a504d7cc82ef1bb,Micro-ondas,eletrodomesticos,1035.84,55.6864683002,2021-02-01,Felipe Santos,SP,2,cartao_credito,6,-22.19,-48.79
67eedeff5a504d7cc82ef1ca,Bicicleta,esporte e lazer,520.28,27.9864706964,2022-02-01,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
67eedeff5a504d7cc82ef1d1,Cômoda,moveis,417.02,19.7894995019,2023-02-01,Felipe Santos,PR,5,cartao_credito,2,-24.89,-51.55
67eedeff5a504d7cc82ef1d6,Dashboards com Power BI,livros,40.98,0.0,2023-02-01,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef1ed,Sofá retrátil,moveis,890.4,44.9955603837,2022-03-01,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
67eedeff5a504d7cc82ef1f3,Modelagem preditiva,livros,71.64,1.3990535443,2023-03-01,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef205,Iniciando em programação,livros,83.18,5.1160969115,2021-04-01,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
67eedeff5a504d7cc82ef209,Guarda roupas,moveis,666.47,33.0719615556,2022-04-01,Rafael Costa,MA,5,boleto,1,-5.42,-45.44
67eedeff5a504d7cc82ef20e,Micro-ondas,eletrodomesticos,677.31,33.6491589445,2022-04-01,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef247,Mesa de centro,moveis,238.81,13.2470185882,2021-07-01,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef24c,Geladeira,eletrodomesticos,3309.16,173.7872537772,2021-07-01,Mariana Ferreira,SC,1,cartao_credito,4,-27.45,-50.95
67eedeff5a504d7cc82ef273,Smartwatch,eletronicos,237.47,14.2973574466,2022-08-01,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
67eedeff5a504d7cc82ef29f,Ciência de dados com python,livros,80.32,1.8612374314,2021-10-01,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef2a5,Cômoda,moveis,335.28,15.4370904088,2022-10-01,Beatriz Moraes,PE,4,cartao_credito,3,-8.38,-37.86
67eedeff5a504d7cc82ef2cc,Ciência de dados com python,livros,94.87,5.5826466179,2021-12-01,Isabella Pereira,CE,1,cartao_credito,7,-5.2,-39.53
67eedeff5a504d7cc82ef2e2,Guitarra,instrumentos musicais,1245.97,66.6329309314,2022-12-01,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
67eedeff5a504d7cc82ef2f2,Tablet ABXY,eletronicos,959.7,51.98955301,2021-01-02,Lucas Oliveira,SP,3,cartao_credito,7,-22.19,-48.79
67eedeff5a504d7cc82ef303,Bateria,instrumentos musicais,580.65,31.4489701955,2023-01-02,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef312,Cadeira de escritório,moveis,314.86,17.0484736827,2021-02-02,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef329,Headset,eletronicos,346.22,16.0196124969,2023-02-02,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
67eedeff5a504d7cc82ef336,Panela de pressão,utilidades domesticas,123.85,4.1790789756,2021-03-02,Bianca Santos,BA,4,boleto,1,-13.29,-41.71
67eedeff5a504d7cc82ef358,Blocos de montar,brinquedos,57.45,0.0,2022-04-02,Rafael Costa,RS,4,cartao_credito,2,-30.17,-53.5
67eedeff5a504d7cc82ef35b,Lava louças,eletrodomesticos,1773.64,92.0254332413,2022-04-02,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef1bf,Ciência de dados com python,livros,72.75,1.458157705,2021-02-01,Beatriz Moraes,PR,4,cartao_credito,2,-24.89,-51.55
67eedeff5a504d7cc82ef1d2,Fone de ouvido,eletronicos,108.12,6.6969125635,2023-02-01,Beatriz Moraes,PR,4,cartao_credito,5,-24.89,-51.55
67eedeff5a504d7cc82ef1d3,Lava louças,eletrodomesticos,1702.95,88.2614034053,2023-02-01,João Souza,PR,2,cartao_credito,10,-24.89,-51.55
67eedeff5a504d7cc82ef1e4,Fogão,eletrodomesticos,1378.02,74.7745347061,2021-03-01,Beatriz Moraes,MS,5,boleto,1,-20.51,-54.54
67eedeff5a504d7cc82ef1ef,Ciência de dados com python,livros,50.51,10.2450858314,2022-03-01,Thiago Silva,MG,1,cartao_credito,6,-18.1,-44.38
67eedeff5a504d7cc82ef26b,TV Led UHD 4K,eletronicos,3158.33,175.973580586,2021-08-01,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef28f,TV Led UHD 4K,eletronicos,3655.0,194.9008801932,2021-09-01,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
67eedeff5a504d7cc82ef29a,Jogo de tabuleiro,brinquedos,163.99,6.3164132183,2021-10-01,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef29d,Cubo mágico 8x8,brinquedos,26.5,1.6998220895,2021-10-01,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef2d4,Blocos de montar,brinquedos,43.06,2.5759413669,2021-12-01,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef2da,Dinossauro Rex,brinquedos,26.84,1.7122751632,2022-12-01,João Souza,RS,5,boleto,1,-30.17,-53.5
67eedeff5a504d7cc82ef2e3,Copo térmico,esporte e lazer,39.36,2.9842167642,2022-12-01,Juliana Costa,SP,5,cupom,1,-22.19,-48.79
67eedeff5a504d7cc82ef30f,Fogão,eletrodomesticos,817.6,43.8178662379,2021-02-02,Juliana Costa,SP,2,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef350,Smartwatch,eletronicos,292.91,15.8797022172,2021-04-02,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67eedeff5a504d7cc82ef36b,Dashboards com Power BI,livros,52.8,3.4984533068,2022-05-02,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef1b5,Pandeiro,instrumentos musicais,47.05,2.7883968633,2023-01-01,Bianca Santos,RS,5,cartao_credito,6,-30.17,-53.5
67eedeff5a504d7cc82ef1c0,Cama box,moveis,819.22,43.9041263642,2021-02-01,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67eedeff5a504d7cc82ef1cb,Mochila,esporte e lazer,147.99,5.4644613527,2022-02-01,João Souza,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef1e3,Xadrez de madeira,brinquedos,28.76,0.0,2021-03-01,Lucas Oliveira,SP,4,cartao_credito,5,-22.19,-48.79
67eedeff5a504d7cc82ef1ea,Guarda roupas,moveis,663.54,36.0185209544,2022-03-01,Juliana Costa,RS,3,cartao_credito,10,-30.17,-53.5
67eedeff5a504d7cc82ef204,Mesa de centro,moveis,217.42,19.3750120217,2021-04-01,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
67eedeff5a504d7cc82ef245,Dinossauro Rex,brinquedos,24.39,1.8297986502,2021-07-01,Bianca Santos,MG,4,cartao_credito,6,-18.1,-44.38
67eedeff5a504d7cc82ef26d,Modelagem preditiva,livros,101.54,14.5010858917,2021-08-01,Rafael Costa,DF,3,cartao_credito,4,-15.83,-47.86
67eedeff5a504d7cc82ef276,Corda de pular,esporte e lazer,10.08,1.0629946648,2022-08-01,Bianca Santos,RJ,1,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef2dc,Celular Plus X42,eletronicos,2044.46,109.3924489641,2022-12-01,Rafael Costa,RO,1,cartao_credito,8,-10.83,-63.34
67eedeff5a504d7cc82ef2e0,Fone de ouvido,eletronicos,56.26,0.0,2022-12-01,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef2e1,Blocos de montar,brinquedos,39.34,2.7817488,2022-12-01,Mariana Ferreira,SP,5,cartao_credito,10,-22.19,-48.79
67eedeff5a504d7cc82ef2f8,Modelagem preditiva,livros,95.7,9.5757758076,2022-01-02,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef2fb,Guarda roupas,moveis,677.22,36.3430535576,2023-01-02,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67eedeff5a504d7cc82ef31a,Cadeira de escritório,moveis,539.69,29.0256457068,2022-02-02,João Souza,SC,5,cartao_credito,5,-27.45,-50.95
67eedeff5a504d7cc82ef327,Cadeira de escritório,moveis,649.33,37.738685376,2023-02-02,Pedro Gomes,GO,4,cartao_credito,3,-15.98,-49.86
67eedeff5a504d7cc82ef33a,Geladeira,eletrodomesticos,2972.24,155.8472773686,2021-03-02,Thiago Silva,MG,1,boleto,1,-18.1,-44.38
67eedeff5a504d7cc82ef352,Bateria,instrumentos musicais,1071.42,57.3330176448,2021-04-02,Rafael Costa,BA,3,boleto,1,-13.29,-41.71
67eedeff5a504d7cc82ef356,Mesa de jantar,moveis,448.61,21.4715719664,2022-04-02,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef359,Guitarra,instrumentos musicais,844.59,42.5563156987,2022-04-02,Juliana Costa,TO,1,cartao_credito,7,-9.46,-48.26
67eedeff5a504d7cc82ef369,Fogão,eletrodomesticos,739.76,36.9744335697,2021-05-02,Isabella Pereira,SP,4,cartao_debito,1,-22.19,-48.79
67eedeff5a504d7cc82ef1a5,Xadrez de madeira,brinquedos,25.23,0.0,2021-01-01,Thiago Silva,BA,5,cartao_credito,2,-13.29,-41.71
67eedeff5a504d7cc82ef1b6,Bicicleta,esporte e lazer,836.66,45.438043164,2023-01-01,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef1c2,Iniciando em programação,livros,61.73,0.0,2021-02-01,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef1c9,Ciência de dados com python,livros,79.28,1.8058605601,2022-02-01,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef202,Guitarra,instrumentos musicais,892.6,48.0545296884,2021-04-01,Mariana Ferreira,PR,4,boleto,1,-24.89,-51.55
67eedeff5a504d7cc82ef203,Panela de pressão,utilidades domesticas,94.58,2.6205395316,2021-04-01,Juliana Costa,DF,5,cartao_credito,10,-15.83,-47.86
67eedeff5a504d7cc82ef207,Dashboards com Power BI,livros,40.85,0.0,2021-04-01,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef20d,Ciência de dados com python,livros,75.04,1.5800933158,2022-04-01,Bianca Santos,RO,2,cartao_credito,7,-10.83,-63.34
67eedeff5a504d7cc82ef218,Geladeira,eletrodomesticos,2405.84,129.5028576086,2021-05-01,Isabella Pereira,RJ,3,cartao_credito,2,-22.25,-42.66
67eedeff5a504d7cc82ef21a,Ciência de dados com python,livros,58.61,4.0606540096,2021-05-01,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
67eedeff5a504d7cc82ef23a,Cômoda,moveis,430.76,30.4922543858,2022-06-01,Thiago Silva,RJ,5,cartao_credito,4,-22.25,-42.66
67eedeff5a504d7cc82ef248,Mesa de centro,moveis,238.33,20.488406616,2021-07-01,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
67eedeff5a504d7cc82ef26a,Lavadora de roupas,eletrodomesticos,1673.59,95.4932470308,2021-08-01,João Souza,SP,1,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef2a6,Pandeiro,instrumentos musicais,57.68,0.0,2022-10-01,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef2bd,Impressora,eletronicos,301.95,17.4770444591,2022-11-01,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef2ce,Cômoda,moveis,376.58,17.6361911617,2021-12-01,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
67eedeff5a504d7cc82ef2cf,Jogo de panelas,utilidades domesticas,205.71,11.4845431664,2021-12-01,Bruno Rodrigues,MG,5,cartao_credito,7,-18.1,-44.38
67eedeff5a504d7cc82ef2eb,Cômoda,moveis,361.03,16.8082004424,2021-01-02,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef2ec,Panela de pressão,utilidades domesticas,124.28,4.201975182,2021-01-02,Pedro Gomes,SP,1,cupom,1,-22.19,-48.79
67eedeff5a504d7cc82ef2fa,Mesa de centro,moveis,258.77,14.3098285405,2022-01-02,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
67eedeff5a504d7cc82ef31d,Tablet ABXY,eletronicos,2314.78,123.7861757324,2022-02-02,Rafael Costa,CE,5,cartao_credito,6,-5.2,-39.53
67eedeff5a504d7cc82ef323,Guarda roupas,moveis,637.67,31.5384481976,2023-02-02,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
67eedeff5a504d7cc82ef34f,Cama box,moveis,424.33,24.2470902963,2021-04-02,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
67eedeff5a504d7cc82ef366,Sofá retrátil,moveis,909.98,46.0381364792,2021-05-02,Bianca Santos,RJ,1,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef37b,Jogo de panelas,utilidades domesticas,105.56,3.2051914993,2021-06-02,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef386,Mochila,esporte e lazer,131.43,7.5293566306,2022-06-02,Mariana Ferreira,RJ,5,cupom,1,-22.25,-42.66
67eedeff5a504d7cc82ef388,Bola de vôlei,esporte e lazer,71.72,4.3499787624,2022-06-02,Beatriz Moraes,RS,1,cartao_credito,3,-30.17,-53.5
67eedeff5a504d7cc82ef1a7,Mesa de centro,moveis,282.22,12.6118050347,2021-01-01,João Souza,SP,3,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef1ab,Geladeira,eletrodomesticos,2322.94,121.2740057251,2022-01-01,Thiago Silva,RS,5,cartao_credito,10,-30.17,-53.5
67eedeff5a504d7cc82ef1b3,Boneca bebê,brinquedos,50.72,3.2317919389,2023-01-01,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef1ce,Ciência de dados com python,livros,82.15,1.958679426,2023-02-01,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef1d4,TV Led UHD 4K,eletronicos,2404.01,125.5907393338,2023-02-01,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
67eedeff5a504d7cc82ef1eb,Lavadora de roupas,eletrodomesticos,2060.2,107.2838911531,2022-03-01,Mariana Ferreira,PB,4,cartao_credito,5,-7.28,-36.72
67eedeff5a504d7cc82ef201,Pandeiro,instrumentos musicais,58.75,6.292077079,2021-04-01,Juliana Costa,SP,3,cupom,1,-22.19,-48.79
67eedeff5a504d7cc82ef215,Jogo de panelas,utilidades domesticas,268.49,14.8273892988,2021-05-01,Isabella Pereira,BA,5,cupom,1,-13.29,-41.71
67eedeff5a504d7cc82ef21c,Tablet ABXY,eletronicos,1642.22,85.0277136057,2022-05-01,Lucas Oliveira,SP,4,cartao_credito,6,-22.19,-48.79
67eedeff5a504d7cc82ef22b,Guarda roupas,moveis,607.71,32.8898337881,2021-06-01,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef233,Cama king,moveis,695.31,34.6076047932,2021-06-01,João Souza,SP,1,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef236,Xadrez de madeira,brinquedos,37.57,0.0,2022-06-01,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
67eedeff5a504d7cc82ef23b,Copo térmico,esporte e lazer,72.03,5.2344961512,2022-06-01,Felipe Santos,CE,5,cartao_credito,8,-5.2,-39.53
67eedeff5a504d7cc82ef24e,Cadeira de escritório,moveis,496.37,27.3700570508,2021-07-01,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
67eedeff5a504d7cc82ef254,Blocos de montar,brinquedos,44.17,2.640696431,2022-07-01,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
67eedeff5a504d7cc82ef257,Headset,eletronicos,281.02,15.2465954871,2022-07-01,Mariana Ferreira,MS,5,boleto,1,-20.51,-54.54
67eedeff5a504d7cc82ef265,Lava louças,eletrodomesticos,1304.52,67.0462045436,2021-08-01,Beatriz Moraes,RS,5,cartao_credito,5,-30.17,-53.5
67eedeff5a504d7cc82ef299,Lavadora de roupas,eletrodomesticos,1709.15,88.5915347532,2021-10-01,Beatriz Moraes,PA,5,boleto,1,-3.79,-52.48
67eedeff5a504d7cc82ef2a1,Bola de vôlei,esporte e lazer,56.47,3.5379621406,2022-10-01,Felipe Santos,SP,3,cartao_credito,10,-22.19,-48.79
67eedeff5a504d7cc82ef2c3,Carrinho controle remoto,brinquedos,71.59,4.3382171179,2022-11-01,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
67eedeff5a504d7cc82ef2ea,Carrinho controle remoto,brinquedos,83.37,5.3276168644,2021-01-02,Thiago Silva,MG,5,cartao_credito,3,-18.1,-44.38
67eedeff5a504d7cc82ef2ef,Pandeiro,instrumentos musicais,44.54,0.0,2021-01-02,Thiago Silva,MS,5,cartao_credito,1,-20.51,-54.54
67eedeff5a504d7cc82ef2f1,Carrinho controle remoto,brinquedos,93.96,2.5875263968,2021-01-02,Camila Ribeiro,RJ,1,cupom,1,-22.25,-42.66
67eedeff5a504d7cc82ef302,Geladeira,eletrodomesticos,3265.83,171.4800616313,2023-01-02,Isabella Pereira,BA,5,cartao_credito,2,-13.29,-41.71
67eedeff5a504d7cc82ef313,Corda de pular,esporte e lazer,32.04,0.0,2021-02-02,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef316,Micro-ondas,eletrodomesticos,742.6,37.1256550258,2022-02-02,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef317,Cômoda,moveis,352.09,19.0308591799,2022-02-02,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef342,Iniciando em programação,livros,88.6,5.6060986304,2023-03-02,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef36f,Pandeiro,instrumentos musicais,60.98,0.0,2022-05-02,Larissa Alves,RJ,1,cartao_credito,1,-22.25,-42.66
67eedeff5a504d7cc82ef373,TV Led UHD 4K,eletronicos,3685.42,197.177375601,2022-05-02,Bruno Rodrigues,ES,5,boleto,1,-19.19,-40.34
67eedeff5a504d7cc82ef379,Panela de pressão,utilidades domesticas,71.16,1.3734949884,2021-06-02,Beatriz Moraes,SP,3,cartao_credito,1,-22.19,-48.79
67eedeff5a504d7cc82ef382,Secadora de roupas,eletrodomesticos,849.36,42.8103038486,2021-06-02,Juliana Costa,RJ,2,boleto,1,-22.25,-42.66
